"location_id","location_code","location_name","location_description","reported_crs","reported_latitude","reported_longitude","longitude","latitude","domain_state","subregion_id"
3645,"blaarthem.dommel","Blaarthem, Dommel","Blaarthem, Dommel","ETRS89",51.421797,5.445428,5.445428,51.421797,"outside_domain",
5353,"blaarthem.gender","Blaarthem, Gender","Blaarthem, Gender","ETRS89",51.422875,5.445961,5.445961,51.422875,"outside_domain",
5644,"blaricum.strandvoorland","Blaricum, strand Voorland","Blaricum, strand Voorland","ETRS89",52.297694,5.29721,5.29721,52.297694,"outside_domain",
13199,"blauweslenk.oost","Blauwe Slenk, oost","Blauwe Slenk, oost","ETRS89",53.224558,5.277907,5.277907,53.224558,"core","southern_and_central_north_sea"
12792,"blauweslenk.west","Blauwe Slenk, west","Blauwe Slenk, west","ETRS89",53.230575,5.201819,5.201819,53.230575,"core","southern_and_central_north_sea"
16279,"bleekersvallei","Bleekersvallei","Bleekersvallei","ETRS89",53.069571,4.725084,4.725084,53.069571,"outside_domain",
4795,"bloemendaalaanzee","Bloemendaal aan Zee","Bloemendaal aan Zee","ETRS89",52.402473,4.543016,4.543016,52.402473,"outside_domain",
9472,"bloemendaaltotijmuiden.paal56tot60.nld2027","Bloemendaal tot IJmuiden, paal 56 tot 60, NLD2027","Bloemendaal tot IJmuiden, paal 56 tot 60, NLD2027","ETRS89",52.45586,4.53919,4.53919,52.45586,"core","southern_and_central_north_sea"
15558,"bochtvanstjacob","Bocht van St Jacob","Bocht van St Jacob","ETRS89",51.684824,4.122738,4.122738,51.684824,"core","southern_and_central_north_sea"
8217,"bochtvanwatum","Bocht van Watum","Bocht van Watum","ETRS89",53.334933,6.94394,6.94394,53.334933,"core","southern_and_central_north_sea"
16709,"bochtvanwatum.dijkvoetvka","Bocht van Watum, dijkvoet VKA","Bocht van Watum, dijkvoet VKA","ETRS89",53.409922,6.876722,6.876722,53.409922,"core","southern_and_central_north_sea"
14141,"bochtvanwatum.midden.oost","Bocht van Watum, midden, oost","Bocht van Watum, midden, oost","ETRS89",53.349279,6.911343,6.911343,53.349279,"core","southern_and_central_north_sea"
2793,"bochtvanwatum.midden.west","Bocht van Watum, midden, west","Bocht van Watum, midden, west","ETRS89",53.373636,6.904016,6.904016,53.373636,"core","southern_and_central_north_sea"
5206,"bochtvanwatum.noord","Bocht van Watum, noord","Bocht van Watum, noord","ETRS89",53.404581,6.894281,6.894281,53.404581,"core","southern_and_central_north_sea"
6351,"bochtvanwatum.oost","Bocht van Watum, oost","Bocht van Watum, oost","ETRS89",53.339482,6.9396,6.9396,53.339482,"core","southern_and_central_north_sea"
15377,"bochtvanwatum.zuid","Bocht van Watum, zuid","Bocht van Watum, zuid","ETRS89",53.33036,6.958336,6.958336,53.33036,"core","southern_and_central_north_sea"
15092,"boerenplaat.badstrand","Boerenplaat, badstrand","Boerenplaat, badstrand","ETRS89",51.731722,4.719154,4.719154,51.731722,"outside_domain",
12905,"bommenede","Bommenede","Grevelingen boei G22","ETRS89",51.738709,3.974298,3.974298,51.738709,"core","southern_and_central_north_sea"
10479,"bommenede.boeigb2","Bommenede, boei GB2","Bommenede, boei GB2","ETRS89",51.733914,3.976195,3.976195,51.733914,"core","southern_and_central_north_sea"
18648,"boomkensdiep","Boomkensdiep","Boomkensdiep","ETRS89",53.378964,5.167224,5.167224,53.378964,"core","southern_and_central_north_sea"
8010,"boontjes","Boontjes","Boontjes","ETRS89",53.084869,5.33721,5.33721,53.084869,"core","southern_and_central_north_sea"
2158,"boontjes.oostoever","Boontjes, oostoever","Boontjes, oostoever","ETRS89",53.121271,5.403638,5.403638,53.121271,"outside_domain",
15668,"borgharen.beneden","Borgharen, beneden","Borgharen, beneden","ETRS89",50.869845,5.6973,5.6973,50.869845,"outside_domain",
15256,"borgharen.boven","Borgharen, boven","Borgharen, boven","ETRS89",50.868048,5.696862,5.696862,50.868048,"outside_domain",
9535,"borgsweer.verbindingskanaal","Borgsweer stuw","Borgsweer stuw","ETRS89",53.297252,6.99886,6.99886,53.297252,"outside_domain",
3737,"born","Born","Born","ETRS89",51.037169,5.799222,5.799222,51.037169,"outside_domain",
8169,"borndiep","Borndiep","Borndiep","ETRS89",53.439163,5.601635,5.601635,53.439163,"core","southern_and_central_north_sea"
10979,"borndiep.zuidwest","Borndiep, zuidwest","Terschelling","ETRS89",53.431928,5.626423,5.626423,53.431928,"outside_domain",
12930,"bornrif","Bornrif","Bornrif","ETRS89",53.499272,5.52203,5.52203,53.499272,"core","southern_and_central_north_sea"
18331,"borssele","Borssele","Borssele","ETRS89",51.410924,3.735446,3.735446,51.410924,"core","southern_and_central_north_sea"
15981,"borsselealpha","Borssele Windpark Alpha platform","Borssele Windpark Alpha platform","ETRS89",51.699921,3.056707,3.056707,51.699921,"core","southern_and_central_north_sea"
4714,"borssele.badstrand","Borssele, badstrand","Borssele, badstrand","ETRS89",51.427267,3.715151,3.715151,51.427267,"core","southern_and_central_north_sea"
5100,"borssele.drempel","Borssele, drempel","Borssele, drempel","ETRS89",51.397016,3.705912,3.705912,51.397016,"core","southern_and_central_north_sea"
5038,"borssele.noordnol","Borssele, Noordnol","Borssele, Noordnol","ETRS89",51.425532,3.707018,3.707018,51.425532,"core","southern_and_central_north_sea"
14896,"boschgat","Boschgat","Boschgat","ETRS89",53.420822,5.551757,5.551757,53.420822,"core","southern_and_central_north_sea"
12793,"boschgat.west","Boschgat, west","Boschgat, west","ETRS89",53.403357,5.503729,5.503729,53.403357,"core","southern_and_central_north_sea"
16851,"boschgat.zuid.1","Boschgat, zuid, 1","Boschgat, zuid, 1","ETRS89",53.495676,6.460028,6.460028,53.495676,"core","southern_and_central_north_sea"
364,"boschnaad.oost","Boschnaad, oost","Boschnaad, oost","ETRS89",53.497972,6.523227,6.523227,53.497972,"core","southern_and_central_north_sea"
6470,"boschwad","Boschwad","Boschwad","ETRS89",53.485894,6.510975,6.510975,53.485894,"core","southern_and_central_north_sea"
17824,"bosscherveld.overlaat","Bosscherveld, overlaat","Bosscherveld, overlaat","ETRS89",50.869424,5.686217,5.686217,50.869424,"outside_domain",
4882,"botlek.geulhaven","Botlek Geulhaven","Radarpost 10","ETRS89",51.891814,4.312531,4.312531,51.891814,"outside_domain",
9923,"botlek.hartelkanaal.2","Borlek Hartelkanaal Kuwaitsteiger","Borlek Hartelkanaal Kuwaitsteiger","ETRS89",51.93028,4.16305,4.16305,51.93028,"outside_domain",
8729,"botlek.hartelkering","Botlek Hartelkering","Botlek Hartelkering","ETRS89",51.865467,4.307585,4.307585,51.865467,"outside_domain",
16718,"botlek.hartelkering.binnen","Botlek Hartelkering binnen","Botlek Hartelkering binnen","ETRS89",51.866515,4.313063,4.313063,51.866515,"outside_domain",
7128,"botlek.hartelkering.buiten","Botlek Hartelkering buiten","Botlek Hartelkering buiten","ETRS89",51.867161,4.301199,4.301199,51.867161,"outside_domain",
7353,"botlek.hetscheur","Botlek Het Scheur","Botlek Het Scheur","ETRS89",51.895,4.30778,4.30778,51.895,"outside_domain",
14097,"botlek.rozenburgsesluis.calandkanaal","Botlek Rozenburgsesluis Calandkanaal","Botlek Rozenburgsesluis Calandkanaal","ETRS89",51.895774,4.228893,4.228893,51.895774,"outside_domain",
359,"botlek.rozenburgsesluis.hartelkanaal","Botlek Rozenburgsesluis Hartekanaal","Botlek Rozenburgsesluis Hartekanaal","ETRS89",51.890066,4.228909,4.228909,51.890066,"outside_domain",
9157,"bovenleeuwen","Boven Leeuwen","Boven Leeuwen","ETRS89",51.899393,5.579717,5.579717,51.899393,"outside_domain",
17547,"bovenrijnkm857p900.rechteroever","Bovenrijn km. 857.900, Rechter oever","Bovenrijn km. 857.900, Rechter oever","ETRS89",51.843996,6.163651,6.163651,51.843996,"outside_domain",
2774,"bovensluis","Bovensluis","Bovensluis","ETRS89",51.692464,4.493381,4.493381,51.692464,"core","southern_and_central_north_sea"
5891,"bovensluis.camping","Bovensluis, camping","Bovensluis, camping","ETRS89",51.6851,4.480267,4.480267,51.6851,"outside_domain",
9579,"boxmeer","Boxmeer","Boxmeer","ETRS89",51.647154,5.967598,5.967598,51.647154,"outside_domain",
6729,"braakman.havenbuitenzijdebadstrand","Braakman, haven buitenzijde badstrand","Braakman, haven buitenzijde badstrand","ETRS89",51.348929,3.731802,3.731802,51.348929,"core","southern_and_central_north_sea"
10578,"brakel","Brakel","Andelse Maas","ETRS89",51.826764,5.104336,5.104336,51.826764,"outside_domain",
18642,"breda","Breda","Breda","ETRS89",51.59401,4.77129,4.77129,51.59401,"outside_domain",
9334,"breehorn","Breehorn","Breehorn","ETRS89",52.951149,4.967626,4.967626,52.951149,"core","southern_and_central_north_sea"
8389,"breesem.boei1","Breesem, boei 1","Breesem, boei 1","ETRS89",53.116288,5.043694,5.043694,53.116288,"core","southern_and_central_north_sea"
8225,"breeveertien.26","Breeveertien, punt 26","Breeveertien, punt 26","ETRS89",53.499245,2.99863,2.99863,53.499245,"core","southern_and_central_north_sea"
17878,"breezand","Breezand","Breezand","ETRS89",52.928463,5.268982,5.268982,52.928463,"core","southern_and_central_north_sea"
17299,"breezand.10","Breezand, punt 10","Breezand, punt 10","ETRS89",52.928013,5.26824,5.26824,52.928013,"core","southern_and_central_north_sea"
1739,"breezanddijk","Breezanddijk","Breezanddijk","ETRS89",53.009694,5.160195,5.160195,53.009694,"core","southern_and_central_north_sea"
3785,"breezanddijk.binnen","Breezanddijk, binnen","Breezanddijk, binnen","ETRS89",53.016721,5.207797,5.207797,53.016721,"core","southern_and_central_north_sea"
10815,"breezanddijk.buiten","Breezanddijk, buiten","Breezanddijk, buiten","ETRS89",53.020671,5.205247,5.205247,53.020671,"core","southern_and_central_north_sea"
7001,"breezanddijk.buitenboei1","Breezanddijk, buiten boei 1","Breezanddijk, buiten boei 1","ETRS89",53.013276,5.188292,5.188292,53.013276,"core","southern_and_central_north_sea"
7204,"bremerbaaistrand","Bremerbaaistrand","Bremerbaaistrand","ETRS89",52.416349,5.728318,5.728318,52.416349,"outside_domain",
4886,"bremerbergdijk.drinkwaterstation","Bremerbergdijk, drinkwaterstation","Bremerbergdijk, drinkwaterstation","ETRS89",52.416774,5.724396,5.724396,52.416774,"outside_domain",
12074,"bremerbergdijk.jachthaven","Bremerbergdijk, jachthaven","Bremerbergdijk, jachthaven","ETRS89",52.430441,5.780668,5.780668,52.430441,"outside_domain",
10575,"breskens","Breskens","Breskens","ETRS89",51.399117,3.564552,3.564552,51.399117,"outside_domain",
9674,"breskens.badstrand","Breskens, badstrand","Breskens, badstrand","ETRS89",51.40051,3.567371,3.567371,51.40051,"core","southern_and_central_north_sea"
17802,"breskens.fortfrederikhendrik","Breskens, Fort Frederik Hendrik","Breskens, Fort Frederik Hendrik","ETRS89",51.406038,3.536431,3.536431,51.406038,"outside_domain",
17391,"breskens.handelshaven","Breskens, Handelshaven","Breskens, Handelshaven","ETRS89",51.396709,3.565798,3.565798,51.396709,"outside_domain",
4417,"breskens.haven.landzijde","Breskens, haven, landzijde","Breskens, haven, landzijde","ETRS89",51.395867,3.569425,3.569425,51.395867,"outside_domain",
6479,"breskens.haven.midden","Breskens, haven, midden","Breskens, haven, midden","ETRS89",51.396316,3.569407,3.569407,51.396316,"outside_domain",
16501,"breskens.havenmond","Breskens, havenmond","Breskens, havenmond","ETRS89",51.397192,3.567935,3.567935,51.397192,"outside_domain",
8381,"breskens.nieuwesluis.badstrand","Breskens, Nieuwesluis, badstrand","Breskens, Nieuwesluis, badstrand","ETRS89",51.404029,3.500878,3.500878,51.404029,"outside_domain",
18539,"breskens.veerhaven","Breskens, Veerhaven","Breskens, Veerhaven","ETRS89",51.403661,3.550427,3.550427,51.403661,"core","southern_and_central_north_sea"
15856,"brielle","Brielle","Brielle","ETRS89",51.907356,4.178396,4.178396,51.907356,"outside_domain",
17238,"brielsegat","Brielse Gat","Brielse Gat","ETRS89",51.927536,4.065604,4.065604,51.927536,"outside_domain",
6068,"brienenoord","Brienenoord","kilometer 996.5","ETRS89",51.899898,4.525587,4.525587,51.899898,"outside_domain",
15714,"brienenspolder","Brienenspolder","Brienenspolder","ETRS89",51.752234,4.227433,4.227433,51.752234,"outside_domain",
14118,"broekenpolder","Broekenpolder","Broekenpolder","ETRS89",52.636363,6.025973,6.025973,52.636363,"outside_domain",
15030,"broekerhaven.3","Broekerhaven, 3","Broekerhaven, 3","ETRS89",52.686551,5.260212,5.260212,52.686551,"core","southern_and_central_north_sea"
18673,"broekerhaven.4","Broekerhaven, 4","Broekerhaven, 4","ETRS89",52.68718,5.259678,5.259678,52.68718,"outside_domain",
15065,"broekerhaven.recreatiepark","Broekerhaven, recreatiepark","Broekerhaven, recreatiepark","ETRS89",52.686781,5.256973,5.256973,52.686781,"core","southern_and_central_north_sea"
1085,"brouwersdam.binnen","Brouwersdam, binnen","Brouwersdam, binnen","ETRS89",51.749311,3.827074,3.827074,51.749311,"outside_domain",
2671,"brouwersdam.brouwershavensegat.2","Brouwersdam Brouwershavense Gat 2","Brouwersdam Brouwershavense Gat 2","ETRS89",51.766527,3.621747,3.621747,51.766527,"core","southern_and_central_north_sea"
12385,"brouwersdam.brouwershavensegat.8","Brouwersdam Brouwershavense Gat 8","Brouwersdam Brouwershavense Gat 8","ETRS89",51.74644,3.81472,3.81472,51.74644,"core","southern_and_central_north_sea"
3994,"brouwersdam.buiten","Brouwersdam, buiten","Brouwersdam, buiten","ETRS89",51.748829,3.824628,3.824628,51.748829,"outside_domain",
13350,"brouwersdam.kabbelaarsbank","Brouwersdam, Kabbelaarsbank","Brouwersdam, Kabbelaarsbank","ETRS89",51.763016,3.843696,3.843696,51.763016,"core","southern_and_central_north_sea"
8820,"brouwersdam.spui.binnen.schuif6","Brouwersdam spuisluis binnen schuif6","Brouwersdam spuisluis binnen schuif6","ETRS89",51.748217,3.827374,3.827374,51.748217,"outside_domain",
16486,"brouwersdam.spui.buiten.schuif2","Brouwersdam spuisluis buiten schuif2","Brouwersdam spuisluis buiten schuif2","ETRS89",51.748584,3.82584,3.82584,51.748584,"outside_domain",
3527,"brouwersdam.spui.inlaat","Brouwersdam inlaat","Brouwersdam inlaat","ETRS89",51.748217,3.827374,3.827374,51.748217,"outside_domain",
13503,"brouwersdam.spui.uitlaat","Brouwersdam uitlaat","Brouwersdam uitlaat","ETRS89",51.748584,3.82584,3.82584,51.748584,"outside_domain",
12674,"brouwershaven","Brouwershaven","Brouwershaven","ETRS89",51.738431,3.903034,3.903034,51.738431,"core","southern_and_central_north_sea"
15361,"brouwershaven.badstrand","Brouwershaven, badstrand","Brouwershaven, badstrand","ETRS89",51.731439,3.91528,3.91528,51.731439,"outside_domain",
3387,"brouwershavensche.gat.08","Brouwershavensche Gat 08","Brouwershavensche Gat 08","ETRS89",51.75075645,3.811483912,3.811483912,51.75075645,"core","southern_and_central_north_sea"
11834,"brouwershavenschegat.5","Brouwershavensche Gat, 05","Brouwershavensche Gat, 05","ETRS89",51.824634,3.763258,3.763258,51.824634,"core","southern_and_central_north_sea"
3988,"bruggennepboven","Brug Gennep boven","Brug Gennep boven","ETRS89",51.681876,5.964359,5.964359,51.681876,"outside_domain",
10024,"bruinisse","Bruinisse","Zijpe","ETRS89",51.655121,4.102756,4.102756,51.655121,"core","southern_and_central_north_sea"
9471,"bruinisse.binnen","Bruinisse, binnen","Bruinisse, binnen","ETRS89",51.667246,4.093594,4.093594,51.667246,"core","southern_and_central_north_sea"
17192,"bruinisse.grevelingensluis","Bruinisse Grevelingensluis","Bruinisse Grevelingensluis","ETRS89",51.666611,4.095666,4.095666,51.666611,"core","southern_and_central_north_sea"
18447,"bruinisse.krammersluis.krammerput","Bruinisse Krammersluis krammerput","Bruinisse Krammersluis krammerput","ETRS89",51.666489,4.186255,4.186255,51.666489,"core","southern_and_central_north_sea"
9492,"bruinisse.krammersluis.laagbekken","Bruinisse Krammersluis laagbekken","Bruinisse Krammersluis laagbekken","ETRS89",51.658109,4.160037,4.160037,51.658109,"core","southern_and_central_north_sea"
5563,"bruinisse.krammersluis.oosterschelde.1","Bruinisse Krammersluis sluis, Oosterschelde","Bruinisse Krammersluis sluis, Oosterschelde","ETRS89",51.661389,4.155639,4.155639,51.661389,"core","southern_and_central_north_sea"
14404,"bruinisse.krammersluis.oosterschelde.2","Bruinisse Krammersluis, Oosterschelde","vh west","ETRS89",51.65922,4.14228,4.14228,51.65922,"core","southern_and_central_north_sea"
6461,"bruinisse.krammersluis.oosterscheldezijde","Krammersluis Oosterscheldezijde","Krammersluis Oosterscheldezijde","ETRS89",51.661389,4.155639,4.155639,51.661389,"core","southern_and_central_north_sea"
3009,"bruinisse.krammersluis.volkeraknoord","Bruinisse Krammersluis Volkerak Noord","Bruinisse Krammersluis Volkerak Noord","ETRS89",51.661806,4.16253,4.16253,51.661806,"core","southern_and_central_north_sea"
12019,"bruinisse.krammersluis.volkerakzijdenoord","Krammersluis volkerakzijde noord","Krammersluis volkerakzijde noord","ETRS89",51.661806,4.16253,4.16253,51.661806,"core","southern_and_central_north_sea"
2193,"bruinisse.krammersluis.volkerakzijdezuid","Krammersluis volkerakzijde zuid","Krammersluis volkerakzijde zuid","ETRS89",51.661332,4.162606,4.162606,51.661332,"core","southern_and_central_north_sea"
18046,"bruinisse.krammersluis.volkerakzuid","Bruinisse Krammersluis Volkerak Zuid","Bruinisse Krammersluis Volkerak Zuid","ETRS89",51.661332,4.162606,4.162606,51.661332,"core","southern_and_central_north_sea"
18729,"bruinisse.krammersluizen.krammernoord","Bruinisse Krammersluizen Krammer Noord","Bruinisse Krammersluizen Krammer Noord","ETRS89",51.67008,4.127,4.127,51.67008,"core","southern_and_central_north_sea"
2509,"bruinisse.werkhaven.badstrand","Bruinisse, werkhaven, badstrand","Bruinisse, werkhaven, badstrand","ETRS89",51.668618,4.087627,4.087627,51.668618,"outside_domain",
17451,"buggenum","Buggenum Hanssumerweerd","km 85,77","ETRS89",51.22999,5.99556,5.99556,51.22999,"outside_domain",
7828,"buggenum.spoorbrug","Buggenum, spoorbrug","Buggenum, spoorbrug","ETRS89",51.225043,5.981423,5.981423,51.225043,"outside_domain",
4522,"buiksloot","Buiksloot","Buiksloot","ETRS89",52.383478,4.907352,4.907352,52.383478,"outside_domain",
597,"buitenbanken.west","Buitenbanken west","Buitenbanken west","ETRS89",51.79502,2.97225,2.97225,51.79502,"core","southern_and_central_north_sea"
5254,"buitenhuizen","Buitenhuizen","kilometer 10","ETRS89",52.433277,4.722711,4.722711,52.433277,"outside_domain",
2932,"buitenkooigat","Buitenkooigat","Buitenkooigat","ETRS89",51.748665,4.806906,4.806906,51.748665,"outside_domain",
14055,"buizerdweg","Buizerdweg","Lage Dwarsvaart","ETRS89",52.486808,5.432843,5.432843,52.486808,"outside_domain",
10151,"bunde.kanaal","Bunde, kanaal","Bunde, kanaal","ETRS89",50.906308,5.7247,5.7247,50.906308,"outside_domain",
4440,"burghsluis","Burghsluis","Burghsluis","ETRS89",51.6758,3.756441,3.756441,51.6758,"outside_domain",
13266,"burghsluis.tussen.westboutenburghsluis","Burghsluis, tussen, westbout en Burghsluis","Burghsluis, tussen, westbout en Burghsluis","ETRS89",51.67262,3.741229,3.741229,51.67262,"outside_domain",
2316,"burgum.burgumerdaam.boezem","Burgum Burgumerdaam boezem","Burgum Burgumerdaam boezem","ETRS89",53.18486,6.00312,6.00312,53.18486,"outside_domain",
6910,"buurse","Buurse","Buurserbeek","ETRS89",52.134233,6.860846,6.860846,52.134233,"outside_domain",
10054,"cadzand.1","Cadzand, 1","voorheen punt 02","ETRS89",51.390145,3.368697,3.368697,51.390145,"core","southern_and_central_north_sea"
