"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state"
"DS02","Bacillaria paxillifer","","","","AANTPVLME","N/ML",15,"no_match_key",0,,,"unmatched"
"DS02","Bacillaria paxillifera","","","","AANTPVLME","N/L",61,"reported_name_diagnostic_only",1,151,151,"name_candidate_requires_worms_validation"
"DS02","Bacillaria paxillifera","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",1,151,151,"name_candidate_requires_worms_validation"
"DS02","Bacillariaceae","","","","AANTFTE","PROCENT",3,"no_match_key",0,,,"unmatched"
"DS02","Bacillariaceae","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Bacillariophyceae","","","","AANTFTE","PROCENT",9,"no_match_key",0,,,"unmatched"
"DS02","Bacillariophyceae","","","","AANTPVLME","N/ML",509,"no_match_key",0,,,"unmatched"
"DS02","Bacillariophycidae","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Bacillariophycidae","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Bacteriastrum hyalinum","","","","AANTPVLME","N/L",598,"reported_name_diagnostic_only",1,728,728,"name_candidate_requires_worms_validation"
"DS02","Bacteriastrum hyalinum","","","","AANTPVLME","N/ML",6,"reported_name_diagnostic_only",1,728,728,"name_candidate_requires_worms_validation"
"DS02","Bacterosira","","","","AANTFTE","PROCENT",1,"reported_name_diagnostic_only",2,197,596,"name_candidate_requires_worms_validation"
"DS02","Bacterosira bathyomphala","","","","AANTPVLME","N/L",2,"no_match_key",0,,,"unmatched"
"DS02","Bellerochea horologicalis","","","","AANTPVLME","N/L",272,"no_match_key",0,,,"unmatched"
"DS02","Bellerochea horologicalis","","","","AANTPVLME","N/ML",7,"no_match_key",0,,,"unmatched"
"DS02","Bellerochea malleus","","","","AANTPVLME","N/L",90,"no_match_key",0,,,"unmatched"
"DS02","Berkeleya","","","","AANTFTE","PROCENT",10,"no_match_key",0,,,"unmatched"
"DS02","Berkeleya rutilans","","","","AANTFTE","PROCENT",20,"no_match_key",0,,,"unmatched"
"DS02","Bicosoeca planktonica [1]","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Bicosoeca planktonica [1]","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Biddulphia alternans","","","","AANTPVLME","N/L",1129,"no_match_key",0,,,"unmatched"
"DS02","Biddulphia alternans","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Binuclearia lauterbornii var. crassa","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Biota","","","","AANTPVLME","N/L",13054,"no_match_key",0,,,"unmatched"
"DS02","Biota","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Blixaea quinquecornis","","","","AANTPVLME","N/L",144,"no_match_key",0,,,"unmatched"
"DS02","Blixaea quinquecornis","","","","AANTPVLME","N/ML",5,"no_match_key",0,,,"unmatched"
"DS02","Boreadinium pisiforme","","","","AANTPVLME","N/L",4,"no_match_key",0,,,"unmatched"
"DS02","Botryococcus","","","","AANTPVLME","N/L",1,"reported_name_diagnostic_only",7,7,2340,"name_candidate_requires_worms_validation"
"DS02","Botryococcus","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",7,7,2340,"name_candidate_requires_worms_validation"
"DS02","Botryococcus braunii [1]","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Braarudosphaera bigelowii","","","","AANTPVLME","N/L",53,"no_match_key",0,,,"unmatched"
"DS02","Brachiomonas","","","","AANTPVLME","N/L",36,"no_match_key",0,,,"unmatched"
"DS02","Brebissonia boeckii","","","","AANTFTE","PROCENT",11,"no_match_key",0,,,"unmatched"
"DS02","Brebissonia lanceolata","","","","AANTFTE","PROCENT",3,"reported_name_diagnostic_only",1,1761,1761,"name_candidate_requires_worms_validation"
"DS02","Brockmanniella brockmannii","","","","AANTPVLME","N/L",18,"no_match_key",0,,,"unmatched"
"DS02","Brockmanniella brockmannii","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Bumilleriopsis verrucosa","","","","AANTPVLME","N/L",2,"no_match_key",0,,,"unmatched"
"DS02","Bumilleriopsis verrucosa","","","","AANTPVLME","N/ML",54,"no_match_key",0,,,"unmatched"
"DS02","Caloneis","","","","AANTFTE","PROCENT",4,"reported_name_diagnostic_only",5,335,941,"name_candidate_requires_worms_validation"
"DS02","Caloneis amphisbaena","","","","AANTFTE","PROCENT",2,"reported_name_diagnostic_only",2,558,941,"name_candidate_requires_worms_validation"
"DS02","Caloneis amphisbaena","","","","AANTPVLME","N/L",3,"reported_name_diagnostic_only",2,558,941,"name_candidate_requires_worms_validation"
"DS02","Caloneis amphisbaena f. subsalina","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Caloneis amphisbaena f. subsalina","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Caloneis amphisbaena var. amphisbaena","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Caloneis bacillum","","","","AANTFTE","PROCENT",50,"no_match_key",0,,,"unmatched"
"DS02","Caloneis lancettula","","","","AANTFTE","PROCENT",69,"no_match_key",0,,,"unmatched"
"DS02","Caloneis limosa","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Caloneis schumanniana","","","","AANTFTE","PROCENT",2,"no_match_key",0,,,"unmatched"
"DS02","Caloneis schumanniana","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Caloneis silicula","","","","AANTFTE","PROCENT",2,"reported_name_diagnostic_only",1,335,335,"name_candidate_requires_worms_validation"
"DS02","Campylodiscus","","","","AANTPVLME","N/L",9,"reported_name_diagnostic_only",1,27088,27088,"name_candidate_requires_worms_validation"
"DS02","Campylodiscus echeneis","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Campylosira cymbelliformis","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Campylosira cymbelliformis","","","","AANTPVLME","N/L",91,"no_match_key",0,,,"unmatched"
"DS02","Carteria","","","","AANTPVLME","N/L",15,"reported_name_diagnostic_only",2,12,177,"name_candidate_requires_worms_validation"
"DS02","Carteria","","","","AANTPVLME","N/ML",29,"reported_name_diagnostic_only",2,12,177,"name_candidate_requires_worms_validation"
"DS02","Catena viridis","","","","AANTPVLME","N/L",3,"no_match_key",0,,,"unmatched"
"DS02","Catena viridis","","","","AANTPVLME","N/ML",27,"no_match_key",0,,,"unmatched"
"DS02","Catenula adhaerens","","","","AANTFTE","PROCENT",3,"no_match_key",0,,,"unmatched"
"DS02","Cavinula cocconeiformis","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Cavinula variostriata","","","","AANTFTE","PROCENT",1,"no_match_key",0,,,"unmatched"
"DS02","Centrales","","","","AANTPVLME","N/ML",139,"reported_name_diagnostic_only",17,2,27362,"name_candidate_requires_worms_validation"
"DS02","Centritractus","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Centritractus ellipsoideus","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Cephalomonas granulata","","","","AANTPVLME","N/ML",4,"no_match_key",0,,,"unmatched"
"DS02","Cerataulina bicornis","","","","AANTPVLME","N/L",4,"no_match_key",0,,,"unmatched"
"DS02","Cerataulina pelagica","","","","AANTPVLME","N/L",2836,"reported_name_diagnostic_only",17,74,3772,"name_candidate_requires_worms_validation"
"DS02","Cerataulina pelagica","","","","AANTPVLME","N/ML",6,"reported_name_diagnostic_only",17,74,3772,"name_candidate_requires_worms_validation"
"DS02","Cerataulus radiatus","","","","AANTPVLME","N/L",247,"no_match_key",0,,,"unmatched"
"DS02","Cerataulus radiatus","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Ceratium","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",5,1792,6495,"name_candidate_requires_worms_validation"
"DS02","Ceratium hirundinella","","","","AANTPVLME","N/ML",15,"reported_name_diagnostic_only",4,1792,6495,"name_candidate_requires_worms_validation"
"DS02","Ceratoneis closterium","","","","AANTPVLME","N/ML",24,"no_match_key",0,,,"unmatched"
"DS02","Ceratoneis gracilis","","","","AANTPVLME","N/L",296,"no_match_key",0,,,"unmatched"
"DS02","Ceratoneis gracilis","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros","","","","AANTPVLME","N/L",9140,"reported_name_diagnostic_only",272,2,1761,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros","","","","AANTPVLME","N/ML",152,"reported_name_diagnostic_only",272,2,1761,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros affinis","","","","AANTPVLME","N/L",226,"reported_name_diagnostic_only",6,78,217,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros affinis","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",6,78,217,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros anastomosans","","","","AANTPVLME","N/L",41,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros atlanticus","","","","AANTPVLME","N/L",8,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros borealis","","","","AANTPVLME","N/L",110,"reported_name_diagnostic_only",6,110,770,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros brevis","","","","AANTPVLME","N/L",17,"reported_name_diagnostic_only",9,74,415,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros bulbosus","","","","AANTPVLME","N/L",2,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros ceratosporus","","","","AANTPVLME","N/L",124,"reported_name_diagnostic_only",6,9,90,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros compressus","","","","AANTPVLME","N/L",6,"reported_name_diagnostic_only",4,10,74,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros concavicornis","","","","AANTPVLME","N/L",15,"reported_name_diagnostic_only",8,75,267,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros constrictus","","","","AANTPVLME","N/L",19,"reported_name_diagnostic_only",5,62,529,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros contortus","","","","AANTPVLME","N/L",268,"reported_name_diagnostic_only",4,25,106,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros contortus","","","","AANTPVLME","N/ML",6,"reported_name_diagnostic_only",4,25,106,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros convolutus","","","","AANTPVLME","N/L",49,"reported_name_diagnostic_only",10,75,402,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros coronatus","","","","AANTPVLME","N/L",29,"reported_name_diagnostic_only",2,121,252,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros costatus","","","","AANTPVLME","N/L",239,"reported_name_diagnostic_only",2,62,175,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros costatus","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",2,62,175,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros curvisetus","","","","AANTPVLME","N/L",829,"reported_name_diagnostic_only",4,98,381,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros curvisetus","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",4,98,381,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros danicus","","","","AANTPVLME","N/L",1212,"reported_name_diagnostic_only",11,54,680,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros danicus","","","","AANTPVLME","N/ML",2,"reported_name_diagnostic_only",11,54,680,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros debilis","","","","AANTPVLME","N/L",2237,"reported_name_diagnostic_only",5,64,408,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros debilis","","","","AANTPVLME","N/ML",8,"reported_name_diagnostic_only",5,64,408,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros decipiens","","","","AANTPVLME","N/L",483,"reported_name_diagnostic_only",5,106,1761,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros densus","","","","AANTPVLME","N/L",740,"reported_name_diagnostic_only",1,728,728,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros densus","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",1,728,728,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros diadema","","","","AANTPVLME","N/L",119,"reported_name_diagnostic_only",4,217,827,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros diadema","","","","AANTPVLME","N/ML",4,"reported_name_diagnostic_only",4,217,827,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros dichaeta","","","","AANTPVLME","N/L",3,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros didymus","","","","AANTPVLME","N/L",1025,"reported_name_diagnostic_only",4,92,404,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros didymus","","","","AANTPVLME","N/ML",4,"reported_name_diagnostic_only",4,92,404,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros eibenii","","","","AANTPVLME","N/L",468,"reported_name_diagnostic_only",1,274,274,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros laciniosus","","","","AANTPVLME","N/L",1,"reported_name_diagnostic_only",4,55,244,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros lauderi","","","","AANTPVLME","N/L",257,"reported_name_diagnostic_only",3,199,451,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros lauderi","","","","AANTPVLME","N/ML",3,"reported_name_diagnostic_only",3,199,451,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros lorenzianus","","","","AANTPVLME","N/L",297,"reported_name_diagnostic_only",8,184,641,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros lorenzianus","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",8,184,641,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros muelleri","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",1,29,29,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros peruvianus","","","","AANTPVLME","N/L",4,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros pseudobrevis","","","","AANTPVLME","N/L",4,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros pseudocrinitus","","","","AANTPVLME","N/L",10,"reported_name_diagnostic_only",1,87,87,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros pseudocurvisetus","","","","AANTPVLME","N/L",285,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros radicans","","","","AANTPVLME","N/L",22,"no_match_key",0,,,"unmatched"
"DS02","Chaetoceros seiracanthus","","","","AANTPVLME","N/L",28,"reported_name_diagnostic_only",3,32,96,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros seiracanthus","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",3,32,96,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros similis","","","","AANTPVLME","N/L",102,"reported_name_diagnostic_only",7,44,238,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros similis","","","","AANTPVLME","N/ML",1,"reported_name_diagnostic_only",7,44,238,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros simplex","","","","AANTPVLME","N/L",59,"reported_name_diagnostic_only",9,14,172,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros subtilis","","","","AANTPVLME","N/L",1185,"reported_name_diagnostic_only",13,3,72,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros subtilis","","","","AANTPVLME","N/ML",15,"reported_name_diagnostic_only",13,3,72,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros tenuissimus","","","","AANTPVLME","N/L",590,"reported_name_diagnostic_only",4,2,11,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros tenuissimus","","","","AANTPVLME","N/ML",5,"reported_name_diagnostic_only",4,2,11,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros teres","","","","AANTPVLME","N/L",212,"reported_name_diagnostic_only",2,317,638,"name_candidate_requires_worms_validation"
"DS02","Chaetoceros tortissimus","","","","AANTPVLME","N/L",8,"no_match_key",0,,,"unmatched"
"DS02","Characiaceae","","","","AANTPVLME","N/L",9,"no_match_key",0,,,"unmatched"
"DS02","Characiaceae","","","","AANTPVLME","N/ML",7,"no_match_key",0,,,"unmatched"
"DS02","Characiopsis","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Characium","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Chattonella antiqua","","","","AANTPVLME","N/L",25,"no_match_key",0,,,"unmatched"
"DS02","Chlamydocapsa","","","","AANTPVLME","N/L",2,"reported_name_diagnostic_only",2,43,173,"name_candidate_requires_worms_validation"
"DS02","Chlamydocapsa","","","","AANTPVLME","N/ML",33,"reported_name_diagnostic_only",2,43,173,"name_candidate_requires_worms_validation"
"DS02","Chlamydomonadaceae","","","","AANTPVLME","N/ML",715,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas","","","","AANTPVLME","N/ML",1132,"reported_name_diagnostic_only",6,9,159,"name_candidate_requires_worms_validation"
"DS02","Chlamydomonas dinobryoni [2]","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas monadina","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas monadina","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas pertusa","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas pertusa","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlamydomonas tetragama","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorella","","","","AANTPVLME","N/ML",23,"no_match_key",0,,,"unmatched"
"DS02","Chlorellaceae","","","","AANTPVLME","N/L",5,"no_match_key",0,,,"unmatched"
"DS02","Chlorellaceae","","","","AANTPVLME","N/ML",119,"no_match_key",0,,,"unmatched"
"DS02","Chlorellales","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorococcum","","","","AANTPVLME","N/ML",4,"no_match_key",0,,,"unmatched"
"DS02","Chlorogibba allorgei","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium [1]","","","","AANTPVLME","N/L",7,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium [1]","","","","AANTPVLME","N/ML",10,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium [2]","","","","AANTPVLME","N/ML",3,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium elongatum [1]","","","","AANTPVLME","N/ML",2,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium elongatum [3]","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorogonium euchlorum","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorolobion","","","","AANTPVLME","N/ML",1,"no_match_key",0,,,"unmatched"
"DS02","Chloromonas","","","","AANTPVLME","N/L",5,"no_match_key",0,,,"unmatched"
"DS02","Chloromonas","","","","AANTPVLME","N/ML",137,"no_match_key",0,,,"unmatched"
"DS02","Chlorophyta","","","","AANTPVLME","N/L",7416,"no_match_key",0,,,"unmatched"
"DS02","Chlorophyta","","","","AANTPVLME","N/ML",8255,"no_match_key",0,,,"unmatched"
"DS02","Chlorotetraedron incus","","","","AANTPVLME","N/L",1,"no_match_key",0,,,"unmatched"
"DS02","Chlorotetraedron incus","","","","AANTPVLME","N/ML",8,"no_match_key",0,,,"unmatched"
