"ds_id","reported_taxon_name","reported_aphia_id","reported_size_class","reported_lifeforms","reported_measurement","reported_unit","source_row_count","match_route","peg_candidate_rows","peg_carbon_pg_min","peg_carbon_pg_max","conversion_match_state","accepted_aphia_id","accepted_name","accepted_rank","taxonomy_resolution_state","authority_candidate_rows","authority_match_route","candidate_carbon_pg_lower","candidate_carbon_pg_central","candidate_carbon_pg_upper","conversion_readiness_state"
"DS06","Comasiella arcuata var. arcuata",1304627,,"","Abundance","ind/l or 100 um pieces/l",3,"reported_aphia_id",2,124,178,"multiple_size_or_stage_candidates","1304627","Scenedesmus arcuatus var. arcuatus","Variety","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",124,,178,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Comasiella arcuata var. arcuata",1304627,,"","Carbon concentration","ugC/l",3,"reported_aphia_id",2,124,178,"multiple_size_or_stage_candidates","1304627","Scenedesmus arcuatus var. arcuatus","Variety","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",124,,178,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Commation",567048,,"","# counted","ind/analysed sample fraction",18,"reported_aphia_id",1,8,8,"unique_authority_row_candidate","567048","Commation","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",8,8,8,"candidate_only_method_and_uncertainty_unresolved"
"DS06","Commation",567048,,"","Abundance","ind/l or 100 um pieces/l",18,"reported_aphia_id",1,8,8,"unique_authority_row_candidate","567048","Commation","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",8,8,8,"candidate_only_method_and_uncertainty_unresolved"
"DS06","Commation",567048,,"","Biovolume concentration","mm3/l",9,"reported_aphia_id",1,8,8,"unique_authority_row_candidate","567048","Commation","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",8,8,8,"provider_biovolume_route_requires_registered_carbon_equation"
"DS06","Commation",567048,,"","Carbon concentration","ugC/l",9,"reported_aphia_id",1,8,8,"unique_authority_row_candidate","567048","Commation","Genus","provider_aphia_id_validated_by_worms",1,"accepted_aphia_id",8,8,8,"provider_carbon_route_conversion_not_required"
"DS06","Conticribra weissflogii",623754,,"","# counted","ind/analysed sample fraction",1,"reported_aphia_id",3,98,274,"multiple_size_or_stage_candidates","623754","Conticribra weissflogii","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",98,,274,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Conticribra weissflogii",623754,,"","Abundance","ind/l or 100 um pieces/l",1,"reported_aphia_id",3,98,274,"multiple_size_or_stage_candidates","623754","Conticribra weissflogii","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",98,,274,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Conticribra weissflogii",623754,,"","Biovolume concentration","mm3/l",1,"reported_aphia_id",3,98,274,"multiple_size_or_stage_candidates","623754","Conticribra weissflogii","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",98,,274,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Conticribra weissflogii",623754,,"","Carbon concentration","ugC/l",1,"reported_aphia_id",3,98,274,"multiple_size_or_stage_candidates","623754","Conticribra weissflogii","Species","provider_aphia_id_validated_by_worms",3,"accepted_aphia_id",98,,274,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Corethron hystrix",179596,,"","# counted","ind/analysed sample fraction",2,"reported_aphia_id",0,,,"unmatched","179596","Corethron hystrix","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Corethron hystrix",179596,,"","Abundance","ind/l or 100 um pieces/l",2,"reported_aphia_id",0,,,"unmatched","179596","Corethron hystrix","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Corethron hystrix",179596,,"","Biovolume concentration","mm3/l",2,"reported_aphia_id",0,,,"unmatched","179596","Corethron hystrix","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Corethron hystrix",179596,,"","Carbon concentration","ugC/l",2,"reported_aphia_id",0,,,"unmatched","179596","Corethron hystrix","Species","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Corymbellus aureus",,,"","# counted","ind/analysed sample fraction",1,"no_match_key",0,,,"unmatched","162519","Corymbellus aureus","Species","reported_name_exactly_resolved_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Corymbellus aureus",,,"","Abundance","ind/l or 100 um pieces/l",1,"no_match_key",0,,,"unmatched","162519","Corymbellus aureus","Species","reported_name_exactly_resolved_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",,,"","# counted","ind/analysed sample fraction",44,"no_match_key",0,,,"unmatched","148971","Coscinodiscophycidae","Class","reported_name_exactly_resolved_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",,,"","Abundance","ind/l or 100 um pieces/l",44,"no_match_key",0,,,"unmatched","148971","Coscinodiscophycidae","Class","reported_name_exactly_resolved_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",341285,,"","# counted","ind/analysed sample fraction",3151,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",341285,,"","Abundance","ind/l or 100 um pieces/l",3303,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",341285,,"","Abundance class","class",7,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",341285,,"","Biovolume concentration","mm3/l",2453,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscophyceae",341285,,"","Carbon concentration","ugC/l",2836,"reported_aphia_id",0,,,"unmatched","341285","Centrales","Order","provider_aphia_id_validated_by_worms",0,"accepted_aphia_id",,,,"not_ready_no_peg_authority_row"
"DS06","Coscinodiscopsis commutata",450729,,"","# counted","ind/analysed sample fraction",2,"reported_aphia_id",5,6899,21236,"multiple_size_or_stage_candidates","450729","Coscinodiscopsis commutata","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",6899,,21236,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscopsis commutata",450729,,"","Abundance","ind/l or 100 um pieces/l",2,"reported_aphia_id",5,6899,21236,"multiple_size_or_stage_candidates","450729","Coscinodiscopsis commutata","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",6899,,21236,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscopsis commutata",450729,,"","Biovolume concentration","mm3/l",1,"reported_aphia_id",5,6899,21236,"multiple_size_or_stage_candidates","450729","Coscinodiscopsis commutata","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",6899,,21236,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscopsis commutata",450729,,"","Carbon concentration","ugC/l",2,"reported_aphia_id",5,6899,21236,"multiple_size_or_stage_candidates","450729","Coscinodiscopsis commutata","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",6899,,21236,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus",148917,,"","# counted","ind/analysed sample fraction",355,"reported_aphia_id",13,446,106978,"multiple_size_or_stage_candidates","148917","Coscinodiscus","Genus","provider_aphia_id_validated_by_worms",13,"accepted_aphia_id",446,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus",148917,,"","Abundance","ind/l or 100 um pieces/l",428,"reported_aphia_id",13,446,106978,"multiple_size_or_stage_candidates","148917","Coscinodiscus","Genus","provider_aphia_id_validated_by_worms",13,"accepted_aphia_id",446,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus",148917,,"","Biovolume concentration","mm3/l",240,"reported_aphia_id",13,446,106978,"multiple_size_or_stage_candidates","148917","Coscinodiscus","Genus","provider_aphia_id_validated_by_worms",13,"accepted_aphia_id",446,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus",148917,,"","Carbon concentration","ugC/l",292,"reported_aphia_id",13,446,106978,"multiple_size_or_stage_candidates","148917","Coscinodiscus","Genus","provider_aphia_id_validated_by_worms",13,"accepted_aphia_id",446,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus asteromphalus",149274,,"","# counted","ind/analysed sample fraction",2,"reported_aphia_id",8,9908,233515,"multiple_size_or_stage_candidates","149274","Coscinodiscus asteromphalus","Species","provider_aphia_id_validated_by_worms",8,"accepted_aphia_id",9908,,233515,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus asteromphalus",149274,,"","Abundance","ind/l or 100 um pieces/l",2,"reported_aphia_id",8,9908,233515,"multiple_size_or_stage_candidates","149274","Coscinodiscus asteromphalus","Species","provider_aphia_id_validated_by_worms",8,"accepted_aphia_id",9908,,233515,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus asteromphalus",149274,,"","Biovolume concentration","mm3/l",2,"reported_aphia_id",8,9908,233515,"multiple_size_or_stage_candidates","149274","Coscinodiscus asteromphalus","Species","provider_aphia_id_validated_by_worms",8,"accepted_aphia_id",9908,,233515,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus asteromphalus",149274,,"","Carbon concentration","ugC/l",2,"reported_aphia_id",8,9908,233515,"multiple_size_or_stage_candidates","149274","Coscinodiscus asteromphalus","Species","provider_aphia_id_validated_by_worms",8,"accepted_aphia_id",9908,,233515,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus centralis",149159,,"","# counted","ind/analysed sample fraction",71,"reported_aphia_id",2,25550,47091,"multiple_size_or_stage_candidates","149159","Coscinodiscus centralis","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",25550,,47091,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus centralis",149159,,"","Abundance","ind/l or 100 um pieces/l",71,"reported_aphia_id",2,25550,47091,"multiple_size_or_stage_candidates","149159","Coscinodiscus centralis","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",25550,,47091,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus centralis",149159,,"","Abundance class","class",18,"reported_aphia_id",2,25550,47091,"multiple_size_or_stage_candidates","149159","Coscinodiscus centralis","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",25550,,47091,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus centralis",149159,,"","Biovolume concentration","mm3/l",36,"reported_aphia_id",2,25550,47091,"multiple_size_or_stage_candidates","149159","Coscinodiscus centralis","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",25550,,47091,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus centralis",149159,,"","Carbon concentration","ugC/l",44,"reported_aphia_id",2,25550,47091,"multiple_size_or_stage_candidates","149159","Coscinodiscus centralis","Species","provider_aphia_id_validated_by_worms",2,"accepted_aphia_id",25550,,47091,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus concinnus",148992,,"","# counted","ind/analysed sample fraction",159,"reported_aphia_id",5,22466,106978,"multiple_size_or_stage_candidates","148992","Coscinodiscus concinnus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",22466,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus concinnus",148992,,"","Abundance","ind/l or 100 um pieces/l",165,"reported_aphia_id",5,22466,106978,"multiple_size_or_stage_candidates","148992","Coscinodiscus concinnus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",22466,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus concinnus",148992,,"","Abundance class","class",22,"reported_aphia_id",5,22466,106978,"multiple_size_or_stage_candidates","148992","Coscinodiscus concinnus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",22466,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus concinnus",148992,,"","Biovolume concentration","mm3/l",86,"reported_aphia_id",5,22466,106978,"multiple_size_or_stage_candidates","148992","Coscinodiscus concinnus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",22466,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus concinnus",148992,,"","Carbon concentration","ugC/l",116,"reported_aphia_id",5,22466,106978,"multiple_size_or_stage_candidates","148992","Coscinodiscus concinnus","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",22466,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus granii",149271,,"","# counted","ind/analysed sample fraction",514,"reported_aphia_id",9,3756,106978,"multiple_size_or_stage_candidates","149271","Coscinodiscus granii","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",3756,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus granii",149271,,"","Abundance","ind/l or 100 um pieces/l",559,"reported_aphia_id",9,3756,106978,"multiple_size_or_stage_candidates","149271","Coscinodiscus granii","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",3756,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus granii",149271,,"","Abundance class","class",73,"reported_aphia_id",9,3756,106978,"multiple_size_or_stage_candidates","149271","Coscinodiscus granii","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",3756,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus granii",149271,,"","Biovolume concentration","mm3/l",431,"reported_aphia_id",9,3756,106978,"multiple_size_or_stage_candidates","149271","Coscinodiscus granii","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",3756,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus granii",149271,,"","Carbon concentration","ugC/l",510,"reported_aphia_id",9,3756,106978,"multiple_size_or_stage_candidates","149271","Coscinodiscus granii","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",3756,,106978,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus radiatus",149158,,"","# counted","ind/analysed sample fraction",738,"reported_aphia_id",9,859,12227,"multiple_size_or_stage_candidates","149158","Coscinodiscus radiatus","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",859,,12227,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus radiatus",149158,,"","Abundance","ind/l or 100 um pieces/l",741,"reported_aphia_id",9,859,12227,"multiple_size_or_stage_candidates","149158","Coscinodiscus radiatus","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",859,,12227,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus radiatus",149158,,"","Abundance class","class",90,"reported_aphia_id",9,859,12227,"multiple_size_or_stage_candidates","149158","Coscinodiscus radiatus","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",859,,12227,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus radiatus",149158,,"","Biovolume concentration","mm3/l",514,"reported_aphia_id",9,859,12227,"multiple_size_or_stage_candidates","149158","Coscinodiscus radiatus","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",859,,12227,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus radiatus",149158,,"","Carbon concentration","ugC/l",529,"reported_aphia_id",9,859,12227,"multiple_size_or_stage_candidates","149158","Coscinodiscus radiatus","Species","provider_aphia_id_validated_by_worms",9,"accepted_aphia_id",859,,12227,"not_ready_multiple_size_or_stage_authority_rows"
"DS06","Coscinodiscus wailesii",156632,,"","# counted","ind/analysed sample fraction",41,"reported_aphia_id",5,76082,171505,"multiple_size_or_stage_candidates","156632","Coscinodiscus wailesii","Species","provider_aphia_id_validated_by_worms",5,"accepted_aphia_id",76082,,171505,"not_ready_multiple_size_or_stage_authority_rows"
