"input_route","input_term","match_type","api_match_type","AphiaID","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","kingdom","phylum","class","order","family","genus","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","response_path"
"ds02_taxamatch_name","Gomphonema parvulum var. lagenula","taxamatch_fuzzy_candidate_requires_review","exact","847351","Gomphonema parvulum f. lagenula","(Kützing) Otto Müller, 1905","unassessed","","260","Forma","975187","Gomphonema lagenula var. lagenula","Kützing, 1844","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema parvulum var. parvulum","exact_name_match","exact","176164","Gomphonema parvulum var. parvulum","","accepted","","240","Variety","176164","Gomphonema parvulum var. parvulum","","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema parvulum var. parvulum","taxamatch_fuzzy_candidate_requires_review","exact","983701","Gomphonema parvulum f. parvulum","(Kützing) Kützing, 1849","unassessed","","260","Forma","149557","Gomphonema parvulum","(Kützing) Kützing, 1849","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema pseudoaugur","exact_name_match","exact","180295","Gomphonema pseudoaugur","Lange-Bertalot, 1979","unassessed","","220","Species","180295","Gomphonema pseudoaugur","Lange-Bertalot, 1979","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema pumilum","exact_name_match","exact","609827","Gomphonema pumilum","(Grunow) E.Reichardt & Lange-Bertalot, 1991","unassessed","","220","Species","697400","Gomphonema intricatum var. pumila","Cleve-Euler, 1932","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema pumilum var. elegans","exact_name_match","exact","672092","Gomphonema pumilum var. elegans","E. Reichardt & H. Lange-Bertalot in Reichardt, 1997","accepted","","240","Variety","672092","Gomphonema pumilum var. elegans","E. Reichardt & H. Lange-Bertalot in Reichardt, 1997","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","","","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema pumilum var. pumilum","no_match","","","","","","","","","","","","","","","","","","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema pumilum var. rigidum","exact_name_match","exact","672093","Gomphonema pumilum var. rigidum","E. Reichardt & H. Lange-Bertalot in Reichardt, 1997","accepted","","240","Variety","672093","Gomphonema pumilum var. rigidum","E. Reichardt & H. Lange-Bertalot in Reichardt, 1997","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","","","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema saprophilum","taxamatch_fuzzy_candidate_requires_review","match_quarantine","841618","","","quarantined","","","","841618","","","","","","","","","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema sarcophagus","exact_name_match","exact","614196","Gomphonema sarcophagus","Gregory, 1856","unaccepted","","220","Species","983711","Gomphonema sarcophagus f. sarcophagus","Gregory, 1856","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema subclavatum","exact_name_match","exact","670269","Gomphonema subclavatum","Grunow in Van Heurck, 1880","accepted","","220","Species","670269","Gomphonema subclavatum","Grunow in Van Heurck, 1880","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema supertergestinum","exact_name_match","exact","840997","Gomphonema supertergestinum","E.Reichardt, 2009","unassessed","","220","Species","840997","Gomphonema supertergestinum","E.Reichardt, 2009","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema tergestinum","exact_name_match","exact","180302","Gomphonema tergestinum","(Grunow in Van Heurck) Fricke, 1902","accepted","","220","Species","180302","Gomphonema tergestinum","(Grunow in Van Heurck) Fricke, 1902","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema tergestinum [1]","taxamatch_fuzzy_candidate_requires_review","exact","180302","Gomphonema tergestinum","(Grunow in Van Heurck) Fricke, 1902","accepted","","220","Species","180302","Gomphonema tergestinum","(Grunow in Van Heurck) Fricke, 1902","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema truncatum [1]","taxamatch_fuzzy_candidate_requires_review","exact","176172","Gomphonema truncatum","Ehrenberg, 1832","accepted","","220","Species","176172","Gomphonema truncatum","Ehrenberg, 1832","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema truncatum [3]","taxamatch_fuzzy_candidate_requires_review","exact","176172","Gomphonema truncatum","Ehrenberg, 1832","accepted","","220","Species","176172","Gomphonema truncatum","Ehrenberg, 1832","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema turris","exact_name_match","exact","180304","Gomphonema turris","Ehrenberg, 1843","unaccepted","synonym","220","Species","983721","Gomphonema turris f. turris","Ehrenberg, 1843","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema turris","exact_name_match","exact","960868","Gomphonema turris","auct. non Ehrenberg","unassessed","","220","Species","960868","Gomphonema turris","auct. non Ehrenberg","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema utae","exact_name_match","exact","612847","Gomphonema utae","Lange-Bertalot & E.Reichardt, 1999","unassessed","","220","Species","612847","Gomphonema utae","Lange-Bertalot & E.Reichardt, 1999","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonema varioreduncum","exact_name_match","exact","839025","Gomphonema varioreduncum","Jüttner, Ector, E. Reichardt, Van de Vijver & E.J.Cox, 2013","accepted","","220","Species","839025","Gomphonema varioreduncum","Jüttner, Ector, E. Reichardt, Van de Vijver & E.J.Cox, 2013","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","0","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphonemopsis obscura","exact_name_match","exact","617819","Gomphonemopsis obscura","(Krasske) Lange-Bertalot, 1996","accepted","","220","Species","617819","Gomphonemopsis obscura","(Krasske) Lange-Bertalot, 1996","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Rhoicospheniaceae","Gomphonemopsis","1","","","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphosphaerioideae","exact_name_match","exact","146616","Gomphosphaerioideae","","accepted","","150","Subfamily","146616","Gomphosphaerioideae","","Bacteria","Cyanobacteria","Cyanophyceae","Chroococcales","Gomphosphaeriaceae","","1","","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_018.json"
"ds02_taxamatch_name","Gomphosphenia","exact_name_match","exact","601654","Gomphosphenia","H. Lange-Bertalot, 1995","accepted","","180","Genus","601654","Gomphosphenia","H. Lange-Bertalot, 1995","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Rhoicospheniaceae","Gomphosphenia","","","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gomphosphenia lingulatiformis","exact_name_match","exact","627066","Gomphosphenia lingulatiformis","(Lange-Bertalot & E.Reichardt) Lange-Bertalot, 1995","accepted","","220","Species","627066","Gomphosphenia lingulatiformis","(Lange-Bertalot & E.Reichardt) Lange-Bertalot, 1995","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Rhoicospheniaceae","Gomphosphenia","","","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gomphosphenia oahuensis","exact_name_match","exact","668390","Gomphosphenia oahuensis","(Hustedt) Lange-Bertalot","accepted","","220","Species","668390","Gomphosphenia oahuensis","(Hustedt) Lange-Bertalot","Chromista","Heterokontophyta","Bacillariophyceae","Cymbellales","Rhoicospheniaceae","Gomphosphenia","","","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Goniochloris","exact_name_match","exact","600926","Goniochloris","Geitler, 1928","accepted","","180","Genus","600926","Goniochloris","Geitler, 1928","Chromista","Ochrophyta","Eustigmatophyceae","Goniochloridales","Goniochloridaceae","Goniochloris","","1","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Goniochloris mutica","exact_name_match","exact","610314","Goniochloris mutica","(A.Braun) Fott, 1960","accepted","","220","Species","610314","Goniochloris mutica","(A.Braun) Fott, 1960","Chromista","Ochrophyta","Eustigmatophyceae","Goniochloridales","Goniochloridaceae","Goniochloris","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonium pectorale","exact_name_match","exact","577672","Gonium pectorale","O.F.Müller, 1773","accepted","","220","Species","577672","Gonium pectorale","O.F.Müller, 1773","Plantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Goniaceae","Gonium","0","0","1","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyaulax","exact_name_match","exact","109519","Gonyaulax","Diesing, 1866","accepted","","180","Genus","109519","Gonyaulax","Diesing, 1866","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","1","1","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyaulax digitale","exact_name_match","exact","110015","Gonyaulax digitale","(Pouchet) Kofoid, 1911","accepted","","220","Species","110015","Gonyaulax digitale","(Pouchet) Kofoid, 1911","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","1","","","0","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyaulax polygramma","exact_name_match","exact","110035","Gonyaulax polygramma","F.Stein, 1883","accepted","","220","Species","110035","Gonyaulax polygramma","F.Stein, 1883","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyaulax rugosum","exact_name_match","exact","110038","Gonyaulax rugosum","Wailes","accepted","","220","Species","110038","Gonyaulax rugosum","Wailes","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyaulax verior","exact_name_match","exact","110045","Gonyaulax verior","Sournia, 1973","junior subjective synonym","","220","Species","1760858","Sourniaea diacantha","(Meunier) H.Gu., K.N.Mertens, Zhun Li & H.H.Shin, 2020","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gonyostomum semen","exact_name_match","exact","375674","Gonyostomum semen","(Ehrenberg) Diesing, 1866","accepted","","220","Species","375674","Gonyostomum semen","(Ehrenberg) Diesing, 1866","Chromista","Ochrophyta","Raphidophyceae","Chattonellales","Vacuolariaceae","Gonyostomum","0","0","1","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Gotoius abei","exact_name_match","exact","233673","Gotoius abei","K.Matsuoka, 1988","accepted","","220","Species","233673","Gotoius abei","K.Matsuoka, 1988","Chromista","Myzozoa","Dinophyceae","Peridiniales","Protoperidiniaceae","Gotoius","1","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Grammatophora angulosa","exact_name_match","exact","149336","Grammatophora angulosa","Ehrenberg, 1841","accepted","","220","Species","149336","Grammatophora angulosa","Ehrenberg, 1841","Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Grammatophora","1","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Grammatophora angulosa","exact_name_match","exact","963327","Grammatophora angulosa","sensu Mereschkowsky, 1902","unassessed","","220","Species","963327","Grammatophora angulosa","sensu Mereschkowsky, 1902","Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Grammatophora","","","","","","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Grammatophora marina","exact_name_match","exact","149338","Grammatophora marina","(Lyngbye) Kützing, 1844","accepted","","220","Species","149338","Grammatophora marina","(Lyngbye) Kützing, 1844","Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Grammatophora","1","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
"ds02_taxamatch_name","Grammatophora oceanica","exact_name_match","exact","149339","Grammatophora oceanica","Ehrenberg, 1840","accepted","","220","Species","149339","Grammatophora oceanica","Ehrenberg, 1840","Chromista","Heterokontophyta","Bacillariophyceae","Striatellales","Striatellaceae","Grammatophora","1","0","1","0","0","stage5/worms_taxonomy/WORMS_TAXONOMY_20260810T202457Z/name_batch_019.json"
