"ds_id","monitoring_network","independence_unit","duplicate_family","subregion_id","method_epoch","year","period_start","period_end","analysis_window","reference_tier","stage3_role","role_reason","stage5_compatibility_still_required","phy_c_inspected"
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-02-13","2006-12-20","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-02-13","2006-12-20","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-08","2007-12-18","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-08","2007-12-18","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-08","2007-12-18","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-08","2007-12-18","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-02-14","2008-12-11","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-02-14","2008-12-11","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-02-14","2008-12-11","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-02-14","2008-12-11","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-15","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-15","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-15","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-07","2009-12-15","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-02-23","2010-11-25","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-02-23","2010-11-25","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-02-23","2010-11-25","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-02-23","2010-11-25","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-05-21","2015-05-21","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-05-21","2015-05-21","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-05-21","2015-05-21","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-05-21","2015-05-21","cadence_matched","A","unusable","cadence_does_not_support_cadence_matched",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-02-26","2016-10-31","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-02-26","2016-10-31","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-02-26","2016-10-31","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-02-26","2016-10-31","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-09","2017-05-09","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-09","2017-05-09","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-09","2017-05-09","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS05","NOVANA","NOVANA","DS05","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-05-09","2017-05-09","cadence_matched","A","unusable","cadence_does_not_support_cadence_matched",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2002,"2002-11-20","2002-12-11","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2002,"2002-11-20","2002-12-11","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2002,"2002-11-20","2002-12-11","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2002,"2002-11-20","2002-12-11","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-30","2003-11-19","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-30","2003-11-19","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-30","2003-11-19","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-30","2003-11-19","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2004,"2004-04-07","2004-08-13","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2004,"2004-04-07","2004-08-13","3_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2004,"2004-04-07","2004-08-13","7_day","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2004,"2004-04-07","2004-08-13","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2005,"2005-09-12","2005-11-17","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2005,"2005-09-12","2005-11-17","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2005,"2005-09-12","2005-11-17","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2005,"2005-09-12","2005-11-17","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-30","2006-11-09","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-30","2006-11-09","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-30","2006-11-09","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-30","2006-11-09","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-03","2007-12-12","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-03","2007-12-12","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-03","2007-12-12","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-03","2007-12-12","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-13","2008-12-04","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-13","2008-12-04","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-13","2008-12-04","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-13","2008-12-04","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2009,"2009-03-20","2009-08-01","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2009,"2009-03-20","2009-08-01","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2009,"2009-03-20","2009-08-01","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2009,"2009-03-20","2009-08-01","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2010,"2010-03-20","2010-06-30","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2010,"2010-03-20","2010-06-30","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2010,"2010-03-20","2010-06-30","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2010,"2010-03-20","2010-06-30","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2011,"2011-03-12","2011-12-13","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2011,"2011-03-12","2011-12-13","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2011,"2011-03-12","2011-12-13","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2011,"2011-03-12","2011-12-13","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2012,"2012-05-21","2012-12-09","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2012,"2012-05-21","2012-12-09","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2012,"2012-05-21","2012-12-09","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2012,"2012-05-21","2012-12-09","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-08","2013-12-12","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-08","2013-12-12","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-08","2013-12-12","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-08","2013-12-12","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-17","2014-11-18","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-17","2014-11-18","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-17","2014-11-18","7_day","A","unusable","cadence_does_not_support_7_day",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-17","2014-11-18","cadence_matched","A","eligible","primary_reference_candidate_with_supported_coverage_pending_stage5_compatibility",TRUE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2015,"2015-05-19","2015-12-23","daily","A","unusable","cadence_does_not_support_daily",FALSE,FALSE
"DS07","CEFAS_SMARTBUOY","CEFAS_SMARTBUOY","DS07","outside_or_invalid","unknown_not_harmonized",2015,"2015-05-19","2015-12-23","3_day","A","unusable","cadence_does_not_support_3_day",FALSE,FALSE
