"file_name","raw_relative_path","source_rows","valid_coordinate_rows","valid_time_rows","chlorophyll_present_rows","qc_eligible_chlorophyll_rows","usable_secondary_rows","core_usable_rows","external_transfer_usable_rows","outside_domain_usable_rows","invalid_coordinate_usable_rows","first_datetime_utc","last_datetime_utc"
"HZG-Ferrybox_Harw-CuxNR4061.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4061.nc",5819,5819,5819,5817,5817,5817,5817,0,0,0,"2004-10-23T15:34:34Z","2004-10-24T09:00:05Z"
"HZG-Ferrybox_Cux-HarwNR4062.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4062.nc",6419,6419,6419,6419,6419,6419,6419,0,0,0,"2004-10-24T16:01:25Z","2004-10-25T12:31:25Z"
"HZG-Ferrybox_Harw-CuxNR2357.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2357.nc",5868,5868,5868,0,0,0,0,0,0,0,"2004-10-25T15:36:55Z","2004-10-26T08:48:50Z"
"HZG-Ferrybox_Cux-HarwNR2637.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2637.nc",5730,5730,5730,0,0,0,0,0,0,0,"2004-10-26T15:23:05Z","2004-10-27T09:11:16Z"
"HZG-Ferrybox_Harw-CuxNR2657.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2657.nc",5479,5479,5479,0,0,0,0,0,0,0,"2004-10-27T15:43:06Z","2004-10-28T09:05:05Z"
"HZG-Ferrybox_Cux-HarwNR2677.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2677.nc",6268,6268,6268,0,0,0,0,0,0,0,"2004-10-28T15:33:46Z","2004-10-29T09:08:55Z"
"HZG-Ferrybox_Harw-CuxNR2697.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2697.nc",6219,6219,6219,0,0,0,0,0,0,0,"2004-10-29T15:49:05Z","2004-10-30T09:05:25Z"
"HZG-Ferrybox_Cux-HarwNR2717.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2717.nc",6635,6635,6635,0,0,0,0,0,0,0,"2004-10-30T15:41:15Z","2004-10-31T10:06:56Z"
"HZG-Ferrybox_Harw-CuxNR2737.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2737.nc",6319,6319,6319,0,0,0,0,0,0,0,"2004-10-31T16:29:15Z","2004-11-01T10:02:15Z"
"HZG-Ferrybox_Cux-HarwNR2757.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2757.nc",6339,6339,6339,6339,6339,6339,6339,0,0,0,"2004-11-01T16:35:55Z","2004-11-02T10:12:14Z"
"HZG-Ferrybox_Harw-CuxNR2777.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2777.nc",6382,6382,6382,6382,6382,6382,6382,0,0,0,"2004-11-02T16:27:35Z","2004-11-03T10:11:04Z"
"HZG-Ferrybox_Cux-HarwNR2837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2837.nc",6437,6437,6437,6437,6437,6437,6437,0,0,0,"2004-11-03T16:21:16Z","2004-11-04T10:13:54Z"
"HZG-Ferrybox_Cux-HarwNR2797.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2797.nc",6388,6388,6388,6388,6388,6388,6388,0,0,0,"2004-11-08T16:26:26Z","2004-11-09T10:10:56Z"
"HZG-Ferrybox_Harw-CuxNR2817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2817.nc",6341,6341,6341,6341,6341,6341,6341,0,0,0,"2004-11-09T16:29:46Z","2004-11-10T10:06:26Z"
"HZG-Ferrybox_Cux-HarwNR2877.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2877.nc",6285,6285,6285,0,0,0,0,0,0,0,"2004-11-15T16:47:35Z","2004-11-16T10:14:55Z"
"HZG-Ferrybox_Harw-CuxNR8018.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR8018.nc",6369,6369,6369,6369,6369,6369,6369,0,0,0,"2004-11-16T16:21:04Z","2004-11-17T10:02:26Z"
"HZG-Ferrybox_Cux-HarwNR2917.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2917.nc",2265,2265,2265,0,0,0,0,0,0,0,"2004-11-17T16:20:35Z","2004-11-17T22:38:26Z"
"HZG-Ferrybox_Cux-HarwNR2937.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2937.nc",2472,2472,2472,0,0,0,0,0,0,0,"2004-11-19T16:29:04Z","2004-11-19T23:21:26Z"
"HZG-Ferrybox_Harw-CuxNR2958.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2958.nc",6395,6395,6395,0,0,0,0,0,0,0,"2004-11-23T16:30:25Z","2004-11-24T10:16:04Z"
"HZG-Ferrybox_Cux-HarwNR2977.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR2977.nc",6395,6395,6395,6395,6395,6395,6395,0,0,0,"2004-11-26T16:21:35Z","2004-11-27T10:07:15Z"
"HZG-Ferrybox_Harw-CuxNR2997.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR2997.nc",6453,6453,6453,6453,6453,6453,6453,0,0,0,"2004-11-27T16:17:55Z","2004-11-28T10:13:15Z"
"HZG-Ferrybox_Harw-CuxNR3017.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3017.nc",6364,6364,6364,6364,6364,6364,6364,0,0,0,"2004-11-30T16:24:45Z","2004-12-01T10:05:14Z"
"HZG-Ferrybox_Cux-HarwNR3037.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3037.nc",6578,6578,6578,6578,6578,6578,6578,0,0,0,"2004-12-01T16:27:05Z","2004-12-02T10:51:45Z"
"HZG-Ferrybox_Harw-CuxNR3057.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3057.nc",6338,6338,6338,6338,6338,6338,6338,0,0,0,"2004-12-02T16:28:16Z","2004-12-03T10:12:55Z"
"HZG-Ferrybox_Cux-HarwNR3077.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3077.nc",6392,6392,6392,6392,6392,6392,6392,0,0,0,"2004-12-03T16:25:35Z","2004-12-04T10:10:45Z"
"HZG-Ferrybox_Harw-CuxNR3097.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3097.nc",6403,6403,6403,6402,6402,6402,6402,0,0,0,"2004-12-04T16:25:35Z","2004-12-05T10:13:45Z"
"HZG-Ferrybox_Cux-HarwNR3117.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3117.nc",6343,6343,6343,6343,6343,6343,6343,0,0,0,"2004-12-06T16:41:36Z","2004-12-07T10:18:36Z"
"HZG-Ferrybox_Harw-CuxNR3137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3137.nc",6299,6299,6299,6299,6299,6299,6299,0,0,0,"2004-12-07T16:43:35Z","2004-12-08T10:13:15Z"
"HZG-Ferrybox_Cux-HarwNR3157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3157.nc",6320,6320,6320,6320,6320,6320,6320,0,0,0,"2004-12-08T16:31:04Z","2004-12-09T10:09:55Z"
"HZG-Ferrybox_Harw-CuxNR3177.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3177.nc",6335,6335,6335,6335,6335,6335,6335,0,0,0,"2004-12-09T16:31:34Z","2004-12-10T10:07:15Z"
"HZG-Ferrybox_Cux-HarwNR3197.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3197.nc",6214,6214,6214,6214,6214,6214,6214,0,0,0,"2004-12-10T16:50:55Z","2004-12-11T10:06:26Z"
"HZG-Ferrybox_Harw-CuxNR3217.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3217.nc",6328,6328,6328,6328,6328,6328,6328,0,0,0,"2004-12-11T16:32:16Z","2004-12-12T10:06:45Z"
"HZG-Ferrybox_Cux-HarwNR3377.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3377.nc",6363,6363,6363,6363,6363,6363,6363,0,0,0,"2004-12-13T16:24:14Z","2004-12-14T10:04:34Z"
"HZG-Ferrybox_Harw-CuxNR3397.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3397.nc",6313,6313,6313,6313,6313,6313,6313,0,0,0,"2004-12-14T16:32:44Z","2004-12-15T10:04:45Z"
"HZG-Ferrybox_Cux-HarwNR3417.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3417.nc",6487,6487,6487,6487,6487,6487,6487,0,0,0,"2004-12-15T16:28:25Z","2004-12-16T10:29:24Z"
"HZG-Ferrybox_Harw-CuxNR3437.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3437.nc",6273,6273,6273,6273,6273,6273,6273,0,0,0,"2004-12-16T16:39:25Z","2004-12-17T10:04:46Z"
"HZG-Ferrybox_Cux-HarwNR3457.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3457.nc",6354,6354,6354,6354,6354,6354,6354,0,0,0,"2004-12-20T16:30:45Z","2004-12-21T10:09:35Z"
"HZG-Ferrybox_Harw-CuxNR3477.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3477.nc",6037,6037,6037,6037,6037,6037,6037,0,0,0,"2004-12-21T17:12:16Z","2004-12-22T09:58:16Z"
"HZG-Ferrybox_Cux-HarwNR3497.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3497.nc",6433,6433,6433,6433,6433,6433,6433,0,0,0,"2004-12-22T16:33:25Z","2004-12-23T10:25:25Z"
"HZG-Ferrybox_Harw-CuxNR3517.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3517.nc",6069,6069,6069,6069,6069,6069,6069,0,0,0,"2004-12-23T16:45:46Z","2004-12-24T09:37:04Z"
"HZG-Ferrybox_Harw-CuxNR3537.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3537.nc",6192,6192,6192,6192,6192,6192,6192,0,0,0,"2005-01-05T16:55:56Z","2005-01-06T10:07:46Z"
"HZG-Ferrybox_Harw-CuxNR3557.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3557.nc",6078,6078,6078,6078,6078,6078,6078,0,0,0,"2005-01-07T17:03:24Z","2005-01-08T09:56:15Z"
"HZG-Ferrybox_Cux-HarwNR3577.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3577.nc",6359,6359,6359,6359,6359,6359,6359,0,0,0,"2005-01-25T16:27:35Z","2005-01-26T10:07:15Z"
"HZG-Ferrybox_Cux-HarwNR3597.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3597.nc",6345,6345,6345,6345,6345,6345,6345,0,0,0,"2005-01-29T16:24:06Z","2005-01-30T10:01:25Z"
"HZG-Ferrybox_Harw-CuxNR3617.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3617.nc",6382,6382,6382,6382,6382,6382,6382,0,0,0,"2005-01-30T16:26:25Z","2005-01-31T10:10:06Z"
"HZG-Ferrybox_Cux-HarwNR3657.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3657.nc",7379,7379,7379,7379,7379,7379,7379,0,0,0,"2005-02-01T16:28:16Z","2005-02-02T12:57:56Z"
"HZG-Ferrybox_Harw-CuxNR3637.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3637.nc",2015,2015,2015,2015,2015,2015,2015,0,0,0,"2005-02-02T17:04:44Z","2005-02-02T22:40:25Z"
"HZG-Ferrybox_Cux-HarwNR3677.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3677.nc",6178,6178,6178,6178,6178,6178,6178,0,0,0,"2005-02-03T16:56:45Z","2005-02-04T10:06:56Z"
"HZG-Ferrybox_Cux-HarwNR3697.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3697.nc",6408,6408,6408,6408,6408,6408,6408,0,0,0,"2005-02-05T16:18:26Z","2005-02-06T10:06:14Z"
"HZG-Ferrybox_Harw-CuxNR3717.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3717.nc",6353,6353,6353,6353,6353,6353,6353,0,0,0,"2005-02-06T16:33:26Z","2005-02-07T10:12:05Z"
"HZG-Ferrybox_Cux-HarwNR3737.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3737.nc",6354,6354,6354,6354,6354,6354,6354,0,0,0,"2005-02-08T16:31:45Z","2005-02-09T10:10:34Z"
"HZG-Ferrybox_Cux-HarwNR3777.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3777.nc",6343,6343,6343,6343,6343,6343,6343,0,0,0,"2005-02-15T16:28:05Z","2005-02-16T10:05:05Z"
"HZG-Ferrybox_Harw-CuxNR3797.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3797.nc",6437,6437,6437,6437,6437,6437,6437,0,0,0,"2005-02-16T16:27:35Z","2005-02-17T10:20:15Z"
"HZG-Ferrybox_Cux-HarwNR3817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3817.nc",6321,6321,6321,6321,6282,6282,6282,0,0,0,"2005-02-17T16:25:35Z","2005-02-18T10:16:55Z"
"HZG-Ferrybox_Harw-CuxNR3837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3837.nc",6332,6332,6332,6332,6332,6332,6332,0,0,0,"2005-02-18T16:29:54Z","2005-02-19T10:05:05Z"
"HZG-Ferrybox_Cux-HarwNR3857.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3857.nc",6368,6368,6368,6368,6368,6368,6368,0,0,0,"2005-02-19T16:27:54Z","2005-02-20T10:09:04Z"
"HZG-Ferrybox_Harw-CuxNR3877.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3877.nc",6331,6331,6331,6302,6302,6302,6302,0,0,0,"2005-02-20T16:31:54Z","2005-02-21T10:07:05Z"
"HZG-Ferrybox_Cux-HarwNR3897.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3897.nc",5993,5993,5993,5993,5993,5993,5993,0,0,0,"2005-02-22T17:25:25Z","2005-02-23T10:04:06Z"
"HZG-Ferrybox_Cux-HarwNR3938.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR3938.nc",6263,6263,6263,6263,6263,6263,6263,0,0,0,"2005-02-26T16:43:44Z","2005-02-27T10:07:35Z"
"HZG-Ferrybox_Harw-CuxNR3957.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR3957.nc",6259,6259,6259,6259,6259,6259,6259,0,0,0,"2005-02-27T16:28:05Z","2005-02-28T09:51:04Z"
"HZG-Ferrybox_Cux-HarwNR4297.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4297.nc",6508,6508,6508,6508,6508,6508,6508,0,0,0,"2005-03-10T16:34:35Z","2005-03-11T10:39:06Z"
"HZG-Ferrybox_Harw-CuxNR4317.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4317.nc",2434,2434,2434,2432,2432,2432,2432,0,0,0,"2005-03-11T16:30:55Z","2005-03-11T23:16:56Z"
"HZG-Ferrybox_Harw-CuxNR4337.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4337.nc",2590,2590,2590,2590,2590,2590,2590,0,0,0,"2005-03-13T03:27:24Z","2005-03-13T10:38:54Z"
"HZG-Ferrybox_Harw-CuxNR4357.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4357.nc",6270,6270,6270,6270,6270,6270,6270,0,0,0,"2005-03-13T16:31:23Z","2005-03-14T09:56:15Z"
"HZG-Ferrybox_Cux-HarwNR4377.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4377.nc",6411,6411,6411,6411,6411,6411,6411,0,0,0,"2005-03-14T16:23:44Z","2005-03-15T10:12:05Z"
"HZG-Ferrybox_Harw-CuxNR4397.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4397.nc",6351,6351,6351,6351,6351,6351,6351,0,0,0,"2005-03-15T16:23:05Z","2005-03-16T10:01:25Z"
"HZG-Ferrybox_Cux-HarwNR4417.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4417.nc",6403,6403,6403,6403,6403,6403,6403,0,0,0,"2005-03-16T16:34:35Z","2005-03-17T10:21:36Z"
"HZG-Ferrybox_Harw-CuxNR4437.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4437.nc",6346,6346,6346,6346,6346,6346,6346,0,0,0,"2005-03-17T16:26:05Z","2005-03-18T10:03:35Z"
"HZG-Ferrybox_Cux-HarwNR4457.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4457.nc",6502,6502,6502,6502,6502,6502,6502,0,0,0,"2005-03-18T16:59:15Z","2005-03-19T11:02:45Z"
"HZG-Ferrybox_Harw-CuxNR4477.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4477.nc",6256,6256,6256,6256,6256,6256,6256,0,0,0,"2005-03-19T16:39:45Z","2005-03-20T10:02:15Z"
"HZG-Ferrybox_Cux-HarwNR4497.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4497.nc",6258,6258,6258,6258,6258,6258,6258,0,0,0,"2005-03-20T16:39:35Z","2005-03-21T10:02:26Z"
"HZG-Ferrybox_Harw-CuxNR4517.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4517.nc",6360,6360,6360,6360,6360,6360,6360,0,0,0,"2005-03-21T16:28:55Z","2005-03-22T10:08:45Z"
"HZG-Ferrybox_Cux-HarwNR4537.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4537.nc",6339,6339,6339,6339,6339,6339,6339,0,0,0,"2005-03-22T16:33:14Z","2005-03-23T10:09:35Z"
"HZG-Ferrybox_Harw-CuxNR4557.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4557.nc",6102,6102,6102,6102,6102,6102,6102,0,0,0,"2005-03-23T17:08:05Z","2005-03-24T10:04:54Z"
"HZG-Ferrybox_Cux-HarwNR4577.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4577.nc",6292,6292,6292,6292,6292,6292,6292,0,0,0,"2005-03-24T16:21:44Z","2005-03-25T11:04:34Z"
"HZG-Ferrybox_Cux-HarwNR4597.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4597.nc",6291,6291,6291,6291,6291,6291,6291,0,0,0,"2005-03-30T15:34:05Z","2005-03-31T09:02:24Z"
"HZG-Ferrybox_Harw-CuxNR4617.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4617.nc",6365,6365,6365,6365,6365,6365,6365,0,0,0,"2005-03-31T15:36:45Z","2005-04-01T09:17:24Z"
"HZG-Ferrybox_Cux-HarwNR4137.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4137.nc",6258,6258,6258,6258,6258,6258,6258,0,0,0,"2005-04-01T15:46:15Z","2005-04-02T09:09:05Z"
"HZG-Ferrybox_Harw-CuxNR4157.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4157.nc",6259,6259,6259,6259,6259,6259,6259,0,0,0,"2005-04-02T15:46:46Z","2005-04-03T09:09:44Z"
"HZG-Ferrybox_Cux-HarwNR4637.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4637.nc",5707,5707,5707,5696,5696,5696,5696,0,0,0,"2005-04-03T15:26:34Z","2005-04-04T07:17:34Z"
"HZG-Ferrybox_Harw-CuxNR4657.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4657.nc",6206,6206,6206,6206,6206,6206,6206,0,0,0,"2005-04-04T15:28:15Z","2005-04-05T08:42:24Z"
"HZG-Ferrybox_Cux-HarwNR4677.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4677.nc",6425,6425,6425,6425,6425,6425,6425,0,0,0,"2005-04-05T15:41:05Z","2005-04-06T09:31:46Z"
"HZG-Ferrybox_Harw-CuxNR4697.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4697.nc",6133,6133,6133,6133,6133,6133,6133,0,0,0,"2005-04-06T16:02:46Z","2005-04-07T09:04:46Z"
"HZG-Ferrybox_Cux-HarwNR4777.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4777.nc",6267,6267,6267,6267,6267,6267,6267,0,0,0,"2005-04-07T15:38:05Z","2005-04-08T09:02:25Z"
"HZG-Ferrybox_Harw-CuxNR4717.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4717.nc",6327,6327,6327,6327,6327,6327,6327,0,0,0,"2005-04-10T15:18:56Z","2005-04-11T08:53:16Z"
"HZG-Ferrybox_Harw-CuxNR4797.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4797.nc",6317,6317,6317,6317,6317,6317,6317,0,0,0,"2005-04-12T15:28:46Z","2005-04-13T09:01:25Z"
"HZG-Ferrybox_Cux-HarwNR4837.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4837.nc",6346,6346,6346,6346,6346,6346,6346,0,0,0,"2005-04-13T15:30:06Z","2005-04-14T09:07:34Z"
"HZG-Ferrybox_Harw-CuxNR4817.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4817.nc",6331,6331,6331,6331,6331,6331,6331,0,0,0,"2005-04-14T15:35:26Z","2005-04-15T09:10:25Z"
"HZG-Ferrybox_Cux-HarwNR4857.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4857.nc",6253,6253,6253,6253,6253,6253,6253,0,0,0,"2005-04-15T15:48:26Z","2005-04-16T09:10:26Z"
"HZG-Ferrybox_Harw-CuxNR4877.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4877.nc",6348,6348,6348,6348,6348,6348,6348,0,0,0,"2005-04-16T15:28:25Z","2005-04-17T09:06:16Z"
"HZG-Ferrybox_Cux-HarwNR4897.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Cux-HarwNR4897.nc",6306,6306,6306,6306,6306,6306,6306,0,0,0,"2005-04-17T15:32:45Z","2005-04-18T09:03:34Z"
"HZG-Ferrybox_Harw-CuxNR4917.nc","stage2/ds27_pangaea_ferrybox/DS27_PANGAEA_20260809T183210Z/HZG-Ferrybox_Harw-CuxNR4917.nc",6299,6299,6299,6299,6299,6299,6299,0,0,0,"2005-04-18T15:30:26Z","2005-04-19T09:00:05Z"
