"crosswalk_version","accepted_aphia_id","authority_species","authority_genus","authority_class","authority_division","authority_trophy","authority_size_class","lifeform_primary","lifeform_secondary","autotrophy_status","autotrophy_uncertainty","colony_state","phaeocystis_state","assignment_rule","crosswalk_state"
"PEG_BVOL2026_stage5_v1",578217,"Coelastrum pseudomicroporum","Coelastrum","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",578217,"Coelastrum pseudomicroporum","Coelastrum","Chlorophyceae","CHLOROPHYTA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",164063,"Coelastrum sphaericum","Coelastrum","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",160550,"Coelastrum","Coelastrum","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",616612,"Coenocystis planctonica","Coenocystis","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612498,"Desmodesmus abundans","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612498,"Desmodesmus abundans","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612498,"Desmodesmus abundans","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612499,"Desmodesmus armatus","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",1,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612499,"Desmodesmus armatus","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",2,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
"PEG_BVOL2026_stage5_v1",612499,"Desmodesmus armatus","Desmodesmus","Chlorophyceae","CHLOROPHYTA","AU",3,"other_autotrophic_phytoplankton","","autotroph",FALSE,"not_resolved","not_phaeocystis","peg_trophy_au_other","authority_rule_assignment_not_yet_applied_to_biomass"
